year,gender,nativeBorn,ageGroup,educGroup,vocab,age,educ
2010,male,yes,18-29,12 yrs,5,26,12
2010,female,yes,18-29,13-15 yrs,5,28,13
2010,male,no,18-29,<12 yrs,2,29,9
2010,male,yes,60+,13-15 yrs,9,62,13
2010,female,yes,40-49,<12 yrs,4,43,10
2010,male,yes,40-49,13-15 yrs,8,45,14
2010,male,yes,18-29,13-15 yrs,6,22,15
2010,male,yes,30-39,13-15 yrs,6,37,13
2010,female,no,30-39,12 yrs,7,37,12
2010,female,yes,60+,16 yrs,9,69,16
2010,female,yes,30-39,13-15 yrs,6,37,13
2010,female,yes,18-29,13-15 yrs,4,26,15
2010,female,yes,30-39,12 yrs,5,38,12
2010,female,yes,50-59,12 yrs,5,52,12
2010,male,yes,18-29,13-15 yrs,5,23,13
2010,female,yes,18-29,12 yrs,6,21,12
2010,female,yes,50-59,13-15 yrs,6,50,13
2010,female,yes,40-49,12 yrs,4,48,12
2010,female,yes,50-59,12 yrs,5,56,12
2010,female,no,18-29,13-15 yrs,5,27,13
2010,female,yes,60+,>16 yrs,6,60,18
2010,male,no,50-59,13-15 yrs,9,51,15
2010,female,yes,50-59,<12 yrs,6,52,9
2010,male,yes,40-49,16 yrs,4,41,16
2010,female,no,30-39,<12 yrs,3,32,9
2010,male,yes,50-59,16 yrs,6,57,16
2010,female,yes,60+,13-15 yrs,3,77,15
2010,female,no,30-39,<12 yrs,1,33,8
2010,female,yes,60+,13-15 yrs,6,65,14
2010,female,yes,40-49,>16 yrs,8,44,18
2010,male,yes,30-39,16 yrs,10,33,16
2010,male,yes,40-49,>16 yrs,10,46,17
2010,female,no,18-29,16 yrs,4,27,16
2010,male,yes,60+,13-15 yrs,5,61,13
2010,male,yes,40-49,13-15 yrs,9,40,15
2010,female,yes,40-49,>16 yrs,9,47,18
2010,female,yes,60+,16 yrs,7,66,16
2010,male,yes,30-39,12 yrs,8,35,12
2010,male,no,30-39,>16 yrs,4,31,17
2010,male,no,60+,<12 yrs,7,67,8
2010,female,yes,60+,>16 yrs,10,62,17
2010,male,yes,40-49,12 yrs,6,45,12
2010,female,no,18-29,13-15 yrs,3,20,13
2010,female,no,30-39,<12 yrs,4,31,9
2010,male,yes,60+,13-15 yrs,7,60,13
2010,female,yes,30-39,13-15 yrs,9,35,14
2010,female,yes,30-39,12 yrs,5,33,12
2010,male,yes,30-39,<12 yrs,1,33,9
2010,male,yes,30-39,16 yrs,6,39,16
2010,female,yes,18-29,13-15 yrs,6,21,14
2010,female,yes,18-29,12 yrs,5,23,12
2010,female,no,30-39,13-15 yrs,2,31,13
2010,female,yes,60+,12 yrs,4,86,12
2010,female,yes,60+,>16 yrs,10,63,20
2010,male,yes,30-39,16 yrs,9,39,16
2010,male,no,60+,12 yrs,5,61,12
2010,female,yes,50-59,12 yrs,6,50,12
2010,female,yes,30-39,16 yrs,8,37,16
2010,female,no,50-59,13-15 yrs,7,50,14
2010,female,yes,18-29,<12 yrs,2,25,11
2010,male,no,40-49,12 yrs,0,40,12
2010,female,yes,50-59,<12 yrs,2,56,9
2010,male,yes,40-49,13-15 yrs,8,49,14
2010,male,yes,60+,16 yrs,7,68,16
2010,male,yes,50-59,13-15 yrs,6,53,14
2010,female,yes,50-59,12 yrs,5,59,12
2010,female,yes,60+,13-15 yrs,9,66,15
2010,male,yes,50-59,13-15 yrs,6,59,13
2010,male,yes,60+,>16 yrs,8,70,17
2010,female,yes,50-59,16 yrs,7,53,16
2010,female,yes,30-39,12 yrs,9,31,12
2010,male,yes,60+,16 yrs,10,84,16
2010,female,yes,60+,16 yrs,8,62,16
2010,male,yes,60+,<12 yrs,5,71,10
2010,female,yes,40-49,12 yrs,6,41,12
2010,female,yes,60+,12 yrs,5,89,12
2010,female,yes,18-29,13-15 yrs,6,26,15
2010,male,yes,30-39,16 yrs,6,39,16
2010,female,yes,40-49,>16 yrs,NA,41,17
2010,male,yes,18-29,<12 yrs,5,25,11
2010,female,yes,50-59,16 yrs,6,55,16
2010,female,yes,18-29,12 yrs,6,21,12
2010,female,yes,50-59,>16 yrs,9,51,18
2010,male,yes,40-49,16 yrs,9,44,16
2010,female,no,40-49,13-15 yrs,5,47,15
2010,female,yes,40-49,13-15 yrs,4,41,13
2010,male,yes,60+,>16 yrs,9,65,18
2010,female,yes,18-29,12 yrs,9,26,12
2010,female,yes,40-49,>16 yrs,8,41,18
2010,female,yes,60+,16 yrs,9,66,16
2010,female,yes,30-39,16 yrs,7,32,16
2010,female,yes,50-59,12 yrs,5,56,12
2010,male,yes,40-49,>16 yrs,9,48,18
2010,female,no,18-29,<12 yrs,4,29,6
2010,male,yes,NA,13-15 yrs,6,NA,14
2010,male,yes,18-29,13-15 yrs,7,24,14
2010,female,yes,18-29,13-15 yrs,3,29,13
2010,female,yes,30-39,16 yrs,10,37,16
2010,male,yes,40-49,<12 yrs,5,43,11
2010,female,yes,18-29,<12 yrs,4,29,10
2010,male,yes,30-39,<12 yrs,6,33,11
2010,female,yes,18-29,13-15 yrs,6,27,13
2010,male,yes,30-39,<12 yrs,7,33,11
2010,female,yes,60+,12 yrs,5,78,12
2010,male,yes,50-59,13-15 yrs,5,58,13
2010,female,yes,60+,13-15 yrs,2,89,14
2010,male,yes,60+,16 yrs,8,88,16
2010,male,no,18-29,<12 yrs,5,18,11
2010,male,yes,60+,12 yrs,4,69,12
2010,female,yes,50-59,>16 yrs,9,58,20
2010,female,yes,60+,13-15 yrs,5,79,14
2010,female,yes,50-59,13-15 yrs,7,58,13
2010,male,yes,60+,12 yrs,4,64,12
2010,female,yes,18-29,<12 yrs,5,23,11
2010,male,yes,40-49,12 yrs,7,46,12
2010,female,no,60+,12 yrs,4,63,12
2010,male,yes,40-49,13-15 yrs,7,44,14
2010,female,no,18-29,12 yrs,5,23,12
2010,female,yes,60+,12 yrs,6,62,12
2010,male,yes,18-29,13-15 yrs,9,21,14
2010,female,no,18-29,16 yrs,8,25,16
2010,female,yes,18-29,12 yrs,6,24,12
2010,male,yes,60+,13-15 yrs,7,68,13
2010,female,yes,18-29,16 yrs,8,25,16
2010,male,yes,60+,13-15 yrs,9,67,15
2010,female,yes,50-59,16 yrs,NA,58,16
2010,female,yes,30-39,16 yrs,7,32,16
2010,female,yes,50-59,16 yrs,10,58,16
2010,male,yes,50-59,<12 yrs,9,57,8
2010,female,no,18-29,13-15 yrs,5,23,15
2010,male,yes,40-49,12 yrs,5,46,12
2010,male,yes,60+,>16 yrs,9,77,20
2010,male,yes,18-29,<12 yrs,5,25,11
2010,male,yes,40-49,16 yrs,6,49,16
2010,male,yes,30-39,13-15 yrs,7,39,15
2010,male,yes,50-59,12 yrs,7,56,12
2010,male,yes,30-39,16 yrs,8,34,16
2010,male,yes,40-49,13-15 yrs,8,42,14
2010,male,yes,40-49,>16 yrs,6,40,17
2010,female,yes,60+,12 yrs,7,68,12
2010,female,yes,60+,12 yrs,6,82,12
2010,female,yes,18-29,13-15 yrs,6,20,14
2010,female,no,50-59,13-15 yrs,3,52,14
2010,male,yes,30-39,12 yrs,7,34,12
2010,male,yes,60+,12 yrs,6,75,12
2010,female,yes,60+,12 yrs,7,71,12
2010,female,yes,40-49,13-15 yrs,6,48,14
2010,female,yes,30-39,16 yrs,6,31,16
2010,female,yes,60+,<12 yrs,2,68,7
2010,female,yes,50-59,16 yrs,8,54,16
2010,female,yes,18-29,12 yrs,6,28,12
2010,female,yes,40-49,<12 yrs,6,44,8
2010,female,yes,30-39,13-15 yrs,4,37,14
2010,female,yes,60+,12 yrs,5,69,12
2010,male,yes,60+,12 yrs,5,60,12
2010,female,yes,60+,<12 yrs,2,69,11
2010,female,yes,50-59,<12 yrs,2,53,10
2010,female,yes,40-49,12 yrs,8,42,12
2010,female,yes,60+,16 yrs,10,60,16
2010,female,yes,18-29,12 yrs,4,26,12
2010,female,yes,18-29,13-15 yrs,6,22,13
2010,female,yes,50-59,12 yrs,7,55,12
2010,female,no,50-59,13-15 yrs,5,57,15
2010,female,yes,40-49,16 yrs,7,43,16
2010,male,yes,40-49,16 yrs,6,40,16
2010,male,yes,60+,12 yrs,5,65,12
2010,female,yes,50-59,<12 yrs,6,54,5
2010,female,yes,60+,<12 yrs,8,67,11
2010,female,yes,60+,13-15 yrs,7,62,14
2010,female,yes,18-29,12 yrs,6,24,12
2010,female,yes,50-59,16 yrs,7,51,16
2010,female,yes,60+,13-15 yrs,5,84,15
2010,male,yes,60+,13-15 yrs,6,66,15
2010,male,yes,60+,<12 yrs,NA,77,4
2010,female,yes,NA,<12 yrs,4,NA,11
2010,female,yes,50-59,13-15 yrs,7,55,13
2010,male,yes,60+,16 yrs,4,76,16
2010,female,yes,30-39,16 yrs,7,38,16
2010,female,yes,30-39,<12 yrs,8,39,9
2010,female,yes,18-29,12 yrs,5,22,12
2010,male,yes,18-29,<12 yrs,4,25,10
2010,female,yes,18-29,13-15 yrs,5,21,14
2010,female,yes,18-29,13-15 yrs,6,23,14
2010,female,yes,50-59,12 yrs,5,55,12
2010,female,yes,40-49,12 yrs,7,42,12
2010,female,yes,18-29,13-15 yrs,9,24,14
2010,male,yes,40-49,12 yrs,7,45,12
2010,female,yes,60+,12 yrs,10,72,12
2010,male,yes,60+,<12 yrs,6,88,8
2010,female,no,50-59,13-15 yrs,3,50,14
2010,male,yes,40-49,>16 yrs,10,43,18
2010,female,yes,18-29,16 yrs,8,27,16
2010,female,yes,40-49,16 yrs,6,41,16
2010,female,yes,40-49,12 yrs,5,43,12
2010,female,yes,30-39,13-15 yrs,4,38,13
2010,female,no,18-29,>16 yrs,8,29,20
2010,female,yes,18-29,16 yrs,7,22,16
2010,male,yes,50-59,>16 yrs,8,54,19
2010,female,yes,60+,<12 yrs,NA,82,8
2010,female,yes,50-59,<12 yrs,6,54,11
2010,female,yes,18-29,12 yrs,7,29,12
2010,female,yes,50-59,13-15 yrs,7,56,14
2010,male,no,40-49,13-15 yrs,7,48,15
2010,female,no,30-39,<12 yrs,5,38,6
2010,male,yes,40-49,<12 yrs,6,49,11
2010,male,no,30-39,13-15 yrs,6,31,14
2010,female,yes,18-29,16 yrs,6,29,16
2010,female,yes,40-49,>16 yrs,9,45,19
2010,male,yes,30-39,16 yrs,7,33,16
2010,male,yes,40-49,13-15 yrs,6,44,14
2010,male,no,60+,>16 yrs,5,61,18
2010,male,yes,50-59,13-15 yrs,5,50,14
2010,male,yes,30-39,13-15 yrs,6,30,14
2010,male,yes,40-49,<12 yrs,3,47,10
2010,male,yes,60+,<12 yrs,6,60,9
2010,male,yes,60+,16 yrs,9,83,16
2010,male,yes,50-59,>16 yrs,8,50,20
2010,male,no,40-49,>16 yrs,7,43,20
2010,male,yes,30-39,13-15 yrs,5,31,13
2010,female,no,60+,16 yrs,3,77,16
2010,female,yes,30-39,>16 yrs,7,37,17
2010,male,yes,50-59,13-15 yrs,7,52,15
2010,male,no,50-59,>16 yrs,5,54,20
2010,male,yes,60+,<12 yrs,2,65,3
2010,female,yes,50-59,12 yrs,4,52,12
2010,female,yes,60+,>16 yrs,8,60,18
2010,male,no,30-39,16 yrs,7,36,16
2010,female,yes,50-59,<12 yrs,3,56,11
2010,male,yes,30-39,13-15 yrs,9,35,15
2010,male,yes,40-49,12 yrs,6,49,12
2010,female,yes,18-29,13-15 yrs,6,23,13
2010,male,yes,30-39,12 yrs,8,35,12
2010,female,yes,40-49,12 yrs,5,42,12
2010,male,yes,40-49,16 yrs,7,45,16
2010,male,yes,30-39,16 yrs,5,38,16
2010,male,yes,50-59,12 yrs,8,54,12
2010,male,yes,18-29,16 yrs,7,28,16
2010,male,yes,18-29,13-15 yrs,6,27,14
2010,female,yes,60+,>16 yrs,9,70,17
2010,female,yes,60+,16 yrs,7,74,16
2010,female,yes,30-39,13-15 yrs,6,32,14
2010,male,yes,18-29,12 yrs,4,27,12
2010,female,no,40-49,13-15 yrs,7,45,14
2010,female,yes,40-49,16 yrs,5,49,16
2010,female,yes,60+,16 yrs,6,60,16
2010,female,yes,30-39,<12 yrs,6,32,11
2010,male,yes,40-49,12 yrs,6,41,12
2010,female,yes,60+,12 yrs,5,73,12
2010,female,yes,60+,13-15 yrs,8,68,14
2010,male,yes,60+,13-15 yrs,7,63,14
2010,female,yes,50-59,13-15 yrs,6,56,14
2010,female,yes,50-59,<12 yrs,5,53,11
2010,male,yes,30-39,16 yrs,8,32,16
2010,female,yes,60+,>16 yrs,9,62,18
2010,male,yes,40-49,>16 yrs,10,49,19
2010,male,yes,60+,<12 yrs,NA,76,3
2010,female,yes,18-29,13-15 yrs,2,25,13
2010,female,yes,60+,12 yrs,6,70,12
2010,female,yes,50-59,>16 yrs,9,55,18
2010,female,yes,40-49,>16 yrs,10,42,17
2010,male,yes,60+,16 yrs,9,61,16
2010,female,yes,18-29,>16 yrs,9,24,17
2010,male,yes,40-49,16 yrs,8,40,16
2010,female,yes,18-29,16 yrs,5,22,16
2010,male,no,18-29,<12 yrs,2,27,11
2010,female,yes,30-39,13-15 yrs,3,35,14
2010,male,yes,18-29,13-15 yrs,6,27,13
2010,male,yes,60+,16 yrs,9,60,16
2010,female,yes,60+,>16 yrs,9,73,20
2010,female,yes,40-49,12 yrs,4,46,12
2010,female,yes,40-49,13-15 yrs,8,43,13
2010,male,yes,50-59,>16 yrs,3,50,18
2010,female,yes,50-59,>16 yrs,10,59,18
2010,male,yes,50-59,13-15 yrs,6,52,13
2010,male,yes,30-39,16 yrs,8,30,16
2010,male,yes,18-29,12 yrs,6,23,12
2010,male,yes,50-59,12 yrs,7,56,12
2010,male,yes,18-29,12 yrs,6,23,12
2010,male,yes,18-29,13-15 yrs,9,21,15
2010,male,no,30-39,>16 yrs,5,30,20
2010,female,yes,18-29,<12 yrs,2,29,11
2010,female,yes,18-29,12 yrs,4,22,12
2010,male,yes,60+,>16 yrs,10,60,18
2010,female,no,30-39,<12 yrs,2,36,6
2010,female,yes,40-49,12 yrs,8,41,12
2010,female,yes,50-59,13-15 yrs,6,58,13
2010,female,yes,18-29,12 yrs,4,20,12
2010,male,yes,60+,16 yrs,9,60,16
2010,male,no,60+,13-15 yrs,3,60,14
2010,male,yes,30-39,16 yrs,5,35,16
2010,female,yes,60+,13-15 yrs,9,60,14
2010,female,yes,60+,16 yrs,9,67,16
2010,male,yes,60+,12 yrs,7,60,12
2010,female,yes,50-59,13-15 yrs,8,58,13
2010,female,yes,60+,<12 yrs,5,77,10
2010,female,yes,40-49,>16 yrs,9,49,18
2010,female,yes,60+,12 yrs,5,68,12
2010,female,yes,50-59,16 yrs,4,56,16
2010,male,no,40-49,>16 yrs,9,41,17
2010,female,yes,60+,16 yrs,9,81,16
2010,male,yes,60+,16 yrs,8,61,16
2010,male,yes,30-39,<12 yrs,6,36,8
2010,female,yes,40-49,12 yrs,6,42,12
2010,female,yes,18-29,12 yrs,5,21,12
2010,female,yes,40-49,<12 yrs,3,46,11
2010,female,yes,60+,12 yrs,6,86,12
2010,male,yes,40-49,>16 yrs,10,47,20
2010,female,yes,50-59,12 yrs,6,57,12
2010,female,yes,30-39,12 yrs,5,34,12
2010,female,no,60+,13-15 yrs,9,70,13
2010,male,yes,30-39,13-15 yrs,7,30,15
2010,male,yes,50-59,12 yrs,5,53,12
2010,female,yes,50-59,12 yrs,7,59,12
2010,female,yes,30-39,12 yrs,6,30,12
2010,female,yes,40-49,12 yrs,6,49,12
2010,female,yes,60+,12 yrs,5,83,12
2010,male,yes,60+,12 yrs,7,77,12
2010,female,no,18-29,<12 yrs,1,27,11
2010,male,yes,40-49,13-15 yrs,5,44,15
2010,female,yes,18-29,12 yrs,6,25,12
2010,female,no,60+,12 yrs,6,70,12
2010,female,yes,60+,13-15 yrs,7,74,15
2010,female,yes,30-39,12 yrs,4,36,12
2010,male,yes,50-59,12 yrs,5,52,12
2010,female,yes,60+,<12 yrs,8,82,8
2010,male,yes,60+,12 yrs,7,61,12
2010,male,yes,60+,12 yrs,NA,88,12
2010,female,yes,18-29,12 yrs,5,23,12
2010,male,yes,18-29,12 yrs,7,21,12
2010,female,yes,18-29,<12 yrs,6,26,10
2010,male,yes,60+,<12 yrs,9,75,8
2010,female,yes,18-29,12 yrs,4,22,12
2010,female,yes,40-49,12 yrs,5,49,12
2010,female,yes,60+,16 yrs,9,60,16
2010,female,no,40-49,12 yrs,1,42,12
2010,female,yes,30-39,13-15 yrs,6,37,14
2010,male,yes,60+,>16 yrs,8,64,18
2010,female,yes,60+,<12 yrs,3,83,10
2010,male,yes,30-39,>16 yrs,6,33,19
2010,female,yes,50-59,>16 yrs,8,52,19
2010,female,yes,18-29,13-15 yrs,3,20,13
2010,male,yes,40-49,12 yrs,5,43,12
2010,male,yes,50-59,12 yrs,8,52,12
2010,male,yes,40-49,13-15 yrs,6,49,13
2010,female,yes,30-39,12 yrs,4,32,12
2010,male,yes,30-39,12 yrs,3,31,12
2010,female,yes,30-39,16 yrs,10,32,16
2010,female,yes,40-49,12 yrs,3,46,12
2010,female,yes,60+,13-15 yrs,6,62,13
2010,female,yes,60+,12 yrs,6,69,12
2010,male,yes,18-29,12 yrs,6,27,12
2010,female,yes,60+,12 yrs,9,62,12
2010,male,yes,60+,>16 yrs,9,62,20
2010,female,yes,30-39,12 yrs,8,32,12
2010,female,yes,18-29,16 yrs,5,28,16
2010,male,yes,60+,>16 yrs,7,61,18
2010,male,yes,30-39,12 yrs,6,33,12
2010,female,yes,18-29,12 yrs,4,19,12
2010,male,yes,18-29,13-15 yrs,6,20,13
2010,male,yes,30-39,<12 yrs,5,37,10
2010,male,yes,60+,12 yrs,6,80,12
2010,male,yes,18-29,12 yrs,6,27,12
2010,male,yes,18-29,12 yrs,2,19,12
2010,female,yes,30-39,13-15 yrs,6,33,14
2010,male,yes,30-39,12 yrs,6,31,12
2010,female,yes,60+,13-15 yrs,5,68,13
2010,female,yes,50-59,13-15 yrs,9,53,14
2010,female,yes,18-29,<12 yrs,7,28,10
2010,female,yes,40-49,<12 yrs,0,40,4
2010,female,yes,60+,13-15 yrs,6,60,13
2010,female,yes,50-59,16 yrs,9,59,16
2010,female,yes,40-49,16 yrs,9,44,16
2010,female,no,50-59,13-15 yrs,7,54,13
2010,male,yes,18-29,13-15 yrs,9,22,15
2010,male,yes,30-39,12 yrs,4,36,12
2010,male,yes,18-29,13-15 yrs,5,22,15
2010,female,yes,60+,>16 yrs,7,63,19
2010,female,yes,40-49,>16 yrs,9,40,20
2010,male,yes,30-39,>16 yrs,7,35,17
2010,female,yes,50-59,16 yrs,7,56,16
2010,male,yes,18-29,13-15 yrs,7,25,13
2010,female,yes,30-39,13-15 yrs,6,32,14
2010,male,yes,18-29,12 yrs,4,25,12
2010,female,yes,60+,12 yrs,6,80,12
2010,female,yes,30-39,12 yrs,3,37,12
2010,female,yes,18-29,12 yrs,4,28,12
2010,female,yes,30-39,12 yrs,7,33,12
2010,female,yes,60+,12 yrs,9,85,12
2010,female,no,50-59,NA,6,53,NA
2010,female,yes,30-39,12 yrs,6,36,12
2010,male,yes,60+,>16 yrs,6,65,18
2010,male,yes,18-29,16 yrs,6,23,16
2010,male,yes,18-29,12 yrs,5,19,12
2010,female,yes,30-39,>16 yrs,8,32,18
2010,female,yes,30-39,>16 yrs,6,30,19
2010,female,yes,50-59,13-15 yrs,7,58,13
2010,female,yes,50-59,16 yrs,9,53,16
2010,male,yes,60+,>16 yrs,9,63,19
2010,female,yes,60+,>16 yrs,8,64,18
2010,female,yes,50-59,12 yrs,8,58,12
2010,female,yes,60+,>16 yrs,10,75,18
2010,female,yes,60+,13-15 yrs,7,84,14
2010,female,yes,50-59,<12 yrs,4,56,7
2010,female,yes,18-29,13-15 yrs,4,21,14
2010,female,yes,40-49,13-15 yrs,6,43,13
2010,female,yes,60+,13-15 yrs,6,62,15
2010,female,yes,60+,12 yrs,9,61,12
2010,male,yes,60+,13-15 yrs,7,74,13
2010,male,yes,60+,16 yrs,7,72,16
2010,male,yes,40-49,>16 yrs,8,45,20
2010,male,yes,50-59,12 yrs,5,51,12
2010,male,yes,50-59,>16 yrs,9,57,19
2010,male,yes,30-39,13-15 yrs,7,31,13
2010,female,yes,30-39,13-15 yrs,6,39,13
2010,male,yes,30-39,16 yrs,6,39,16
2010,male,yes,30-39,13-15 yrs,5,33,14
2010,female,yes,30-39,13-15 yrs,7,36,14
2010,female,no,50-59,13-15 yrs,5,59,14
2010,female,yes,60+,16 yrs,8,77,16
2010,male,yes,40-49,12 yrs,7,44,12
2010,female,yes,60+,12 yrs,6,62,12
2010,female,yes,18-29,12 yrs,6,27,12
2010,female,yes,30-39,>16 yrs,9,31,20
2010,female,yes,18-29,13-15 yrs,7,19,13
2010,female,yes,18-29,<12 yrs,4,27,9
2010,female,yes,18-29,13-15 yrs,7,26,15
2010,male,yes,40-49,12 yrs,6,46,12
2010,female,yes,60+,>16 yrs,6,63,18
2010,male,yes,60+,13-15 yrs,5,63,13
2010,female,yes,40-49,13-15 yrs,5,49,15
2010,male,yes,60+,13-15 yrs,5,89,14
2010,female,yes,60+,<12 yrs,6,69,10
2010,female,yes,60+,16 yrs,8,83,16
2010,female,no,60+,>16 yrs,8,69,20
2010,female,yes,18-29,13-15 yrs,7,22,13
2010,female,yes,60+,16 yrs,9,74,16
2010,female,yes,18-29,13-15 yrs,8,24,15
2010,female,yes,60+,>16 yrs,7,70,18
2010,male,yes,50-59,16 yrs,10,52,16
2010,female,yes,60+,12 yrs,8,60,12
2010,female,yes,40-49,13-15 yrs,5,40,14
2010,female,yes,60+,>16 yrs,10,64,20
2010,female,yes,60+,<12 yrs,6,66,10
2010,female,yes,18-29,16 yrs,9,23,16
2010,female,yes,50-59,13-15 yrs,6,52,13
2010,male,yes,40-49,16 yrs,5,43,16
2010,female,yes,30-39,>16 yrs,10,34,18
2010,female,yes,30-39,16 yrs,8,30,16
2010,male,yes,60+,12 yrs,7,67,12
2010,male,yes,40-49,>16 yrs,9,41,17
2010,female,yes,40-49,16 yrs,8,46,16
2010,male,yes,60+,13-15 yrs,10,66,14
2010,female,yes,60+,16 yrs,10,74,16
2010,male,yes,60+,>16 yrs,9,63,20
2010,female,yes,40-49,>16 yrs,10,44,19
2010,female,yes,18-29,16 yrs,7,29,16
2010,male,yes,60+,>16 yrs,7,62,17
2010,female,yes,30-39,13-15 yrs,8,39,15
2010,male,yes,30-39,16 yrs,9,31,16
2010,male,yes,50-59,>16 yrs,10,59,19
2010,female,yes,18-29,16 yrs,8,26,16
2010,female,yes,30-39,16 yrs,7,35,16
2010,female,yes,30-39,13-15 yrs,6,34,15
2010,female,yes,50-59,<12 yrs,5,55,8
2010,male,yes,50-59,12 yrs,6,52,12
2010,female,yes,60+,12 yrs,5,74,12
2010,female,yes,18-29,>16 yrs,7,27,17
2010,male,yes,40-49,13-15 yrs,5,43,15
2010,male,yes,60+,16 yrs,NA,74,16
2010,male,no,30-39,>16 yrs,5,31,17
2010,male,yes,40-49,<12 yrs,3,46,9
2010,male,yes,18-29,<12 yrs,5,21,11
2010,male,yes,60+,<12 yrs,4,84,8
2010,male,yes,40-49,13-15 yrs,5,47,14
2010,female,yes,18-29,12 yrs,6,21,12
2010,male,yes,60+,12 yrs,6,60,12
2010,female,yes,18-29,13-15 yrs,4,26,13
2010,female,yes,50-59,12 yrs,7,54,12
2010,female,yes,60+,<12 yrs,2,67,9
2010,male,yes,40-49,13-15 yrs,6,43,13
2010,male,yes,30-39,12 yrs,3,37,12
2010,male,yes,40-49,13-15 yrs,5,49,15
2010,female,yes,50-59,13-15 yrs,6,51,13
2010,male,yes,60+,12 yrs,7,67,12
2010,male,yes,40-49,12 yrs,6,41,12
2010,male,yes,18-29,13-15 yrs,7,19,13
2010,female,yes,30-39,<12 yrs,4,31,10
2010,female,yes,40-49,13-15 yrs,4,45,14
2010,female,yes,40-49,12 yrs,6,48,12
2010,female,yes,30-39,13-15 yrs,7,38,13
2010,male,yes,18-29,13-15 yrs,5,23,15
2010,male,yes,18-29,16 yrs,6,27,16
2010,male,yes,18-29,16 yrs,6,26,16
2010,female,yes,60+,12 yrs,6,67,12
2010,male,yes,40-49,13-15 yrs,6,41,13
2010,female,yes,60+,<12 yrs,3,62,10
2010,male,yes,30-39,16 yrs,5,35,16
2010,male,yes,60+,<12 yrs,1,69,10
2010,female,yes,50-59,13-15 yrs,3,50,13
2010,female,yes,50-59,<12 yrs,6,50,9
2010,male,yes,60+,<12 yrs,NA,67,6
2010,male,yes,18-29,<12 yrs,4,23,11
2010,female,yes,40-49,12 yrs,5,48,12
2010,female,yes,18-29,12 yrs,5,25,12
2010,female,yes,18-29,12 yrs,7,28,12
2010,female,yes,30-39,13-15 yrs,5,36,13
2010,male,yes,60+,13-15 yrs,8,68,13
2010,female,yes,50-59,13-15 yrs,3,59,15
2010,female,yes,50-59,13-15 yrs,9,59,13
2010,female,yes,60+,13-15 yrs,6,89,14
2010,male,yes,18-29,<12 yrs,6,26,10
2010,female,yes,60+,13-15 yrs,7,63,13
2010,male,yes,18-29,13-15 yrs,8,24,14
2010,female,yes,18-29,16 yrs,6,25,16
2010,female,yes,18-29,13-15 yrs,6,29,14
2010,female,no,40-49,>16 yrs,6,41,20
2010,male,yes,18-29,<12 yrs,6,19,8
2010,female,no,40-49,13-15 yrs,NA,40,14
2010,male,yes,60+,13-15 yrs,8,75,13
2010,female,no,50-59,13-15 yrs,7,54,14
2010,male,yes,30-39,<12 yrs,6,30,10
2010,male,yes,50-59,16 yrs,5,50,16
2010,female,yes,50-59,13-15 yrs,7,53,14
2010,female,yes,50-59,>16 yrs,10,57,18
2010,female,yes,40-49,16 yrs,6,45,16
2010,female,yes,50-59,>16 yrs,7,58,18
2010,female,yes,50-59,>16 yrs,8,58,18
2010,male,yes,50-59,16 yrs,6,57,16
2010,female,yes,40-49,13-15 yrs,6,48,14
2010,female,yes,40-49,16 yrs,6,49,16
2010,male,yes,18-29,<12 yrs,3,25,11
2010,female,yes,60+,16 yrs,8,73,16
2010,female,yes,60+,<12 yrs,2,63,7
2010,male,yes,40-49,13-15 yrs,7,46,14
2010,female,yes,60+,12 yrs,5,71,12
2010,male,yes,60+,13-15 yrs,4,77,13
2010,male,yes,30-39,12 yrs,6,32,12
2010,female,no,60+,12 yrs,6,85,12
2010,female,yes,18-29,12 yrs,6,28,12
2010,male,yes,18-29,NA,4,19,NA
2010,male,yes,60+,13-15 yrs,7,67,14
2010,female,yes,60+,13-15 yrs,10,66,14
2010,female,yes,18-29,13-15 yrs,5,21,13
2010,female,yes,18-29,<12 yrs,3,27,10
2010,female,yes,30-39,<12 yrs,6,37,9
2010,female,yes,18-29,12 yrs,7,25,12
2010,male,yes,60+,12 yrs,6,63,12
2010,female,yes,18-29,13-15 yrs,6,29,14
2010,female,yes,30-39,12 yrs,4,37,12
2010,female,yes,50-59,<12 yrs,4,51,8
2010,male,yes,18-29,<12 yrs,3,21,11
2010,female,yes,50-59,12 yrs,4,54,12
2010,female,yes,40-49,<12 yrs,5,47,11
2010,female,yes,40-49,16 yrs,6,40,16
2010,female,yes,40-49,16 yrs,9,44,16
2010,male,yes,60+,13-15 yrs,7,67,14
2010,female,yes,18-29,>16 yrs,8,27,18
2010,male,no,60+,13-15 yrs,10,68,14
2010,female,yes,60+,>16 yrs,8,70,18
2010,male,yes,40-49,13-15 yrs,7,47,14
2010,male,no,40-49,<12 yrs,4,48,8
2010,male,no,50-59,<12 yrs,NA,59,9
2010,male,yes,40-49,13-15 yrs,6,42,14
2010,male,yes,60+,13-15 yrs,6,62,13
2010,male,no,40-49,<12 yrs,NA,46,4
2010,female,yes,30-39,12 yrs,4,37,12
2010,male,yes,30-39,<12 yrs,4,30,10
2010,female,yes,50-59,>16 yrs,10,52,17
2010,female,yes,60+,>16 yrs,9,89,18
2010,male,yes,40-49,16 yrs,8,48,16
